energy	cross_section
1.60205e-08	878.009
1.69562e-08	851.665
1.79465e-08	826.257
1.89946e-08	801.543
2.0104e-08	775.808
2.12782e-08	752.884
2.25209e-08	728.621
2.38362e-08	706.18
2.52283e-08	683.399
2.67017e-08	661.893
2.82612e-08	640.138
2.99118e-08	619.951
3.16587e-08	599.569
3.35077e-08	580.156
3.54647e-08	561.257
3.7536e-08	542.58
3.97282e-08	524.291
4.20485e-08	506.848
4.45043e-08	489.946
4.71035e-08	473.334
4.98545e-08	456.926
5.27662e-08	441.237
5.58479e-08	426.591
5.91097e-08	411.397
6.25619e-08	397.411
6.62157e-08	383.548
7.0083e-08	370.136
7.41761e-08	357.46
7.85083e-08	345.013
8.30934e-08	332.961
8.79464e-08	321.427
9.30828e-08	310.17
9.85192e-08	299.388
1.04273e-07	289.144
1.10363e-07	279.391
1.16809e-07	270.342
1.23631e-07	261.231
1.30851e-07	253.06
1.38493e-07	244.958
1.46582e-07	237.994
1.55143e-07	231.717
1.64204e-07	226.086
1.73794e-07	221.14
1.83944e-07	217.563
1.94687e-07	215.341
2.06058e-07	214.576
2.18092e-07	216.69
2.30829e-07	221.019
2.44311e-07	227.826
2.58579e-07	235.599
2.73681e-07	241.666
2.89665e-07	241.007
3.06583e-07	229.911
3.24489e-07	210.389
3.4344e-07	187.063
3.63498e-07	164.511
3.84728e-07	145.219
4.07197e-07	129.57
4.30979e-07	116.829
4.5615e-07	106.54
4.82791e-07	98.4484
5.10988e-07	91.0812
5.40831e-07	84.9131
5.72418e-07	79.8164
6.05849e-07	75.428
6.41233e-07	71.4506
6.78683e-07	68.0742
7.18321e-07	65.5072
7.60273e-07	63.4174
8.04676e-07	62.2568
8.51672e-07	62.4848
9.01413e-07	64.082
9.54059e-07	69.7543
1.00978e-06	82.7146
1.06875e-06	112.287
1.13117e-06	141.753
1.19724e-06	85.3331
1.26716e-06	40.1646
1.34117e-06	26.6484
1.4195e-06	21.9523
1.5024e-06	19.6964
1.59015e-06	18.3946
1.68302e-06	17.4738
1.78131e-06	17.0019
1.88535e-06	18.0474
1.99546e-06	50.7189
2.112e-06	24.8505
2.23535e-06	14.1091
2.3659e-06	12.5205
2.50408e-06	11.4698
2.65033e-06	10.197
2.80512e-06	18.0346
2.96895e-06	26.6463
3.14235e-06	71.9621
3.32587e-06	23.6321
3.52011e-06	60.6694
3.7257e-06	27.9178
3.9433e-06	5.42972
4.1736e-06	4.78834
4.41735e-06	5.43771
4.67534e-06	11.0263
4.9484e-06	30.7163
5.2374e-06	11.2866
5.54329e-06	19.9494
5.86704e-06	20.5158
6.20969e-06	82.2271
6.57236e-06	29.0894
6.95621e-06	38.9521
7.36248e-06	9.5419
7.79248e-06	5.41208
8.24759e-06	17.4441
8.72928e-06	779.888
9.2391e-06	150.112
9.7787e-06	34.7164
1.03498e-05	22.2047
1.09543e-05	15.2336
1.15941e-05	309.443
1.22712e-05	266.304
1.29879e-05	26.8951
1.37464e-05	72.657
1.45493e-05	93.476
1.5399e-05	127.508
1.62983e-05	16.0006
1.72502e-05	8.81151
1.82577e-05	40.709
1.9324e-05	1074.48
2.04526e-05	25.7243
2.16471e-05	7.3332
2.29114e-05	152.275
2.42495e-05	126.622
2.56658e-05	82.371
2.71647e-05	28.5483
2.87513e-05	12.7293
3.04305e-05	19.0049
3.22077e-05	167.372
3.40888e-05	43.3864
3.60797e-05	24.4658
3.81869e-05	29.2302
4.04171e-05	38.145
4.27776e-05	42.7425
4.5276e-05	23.0691
4.79203e-05	118.885
5.0719e-05	49.2402
5.36812e-05	21.4223
5.68164e-05	56.4011
6.01346e-05	66.742
6.36467e-05	29.9953
6.73639e-05	3.8712
7.12982e-05	15.8428
7.54623e-05	70.3077
7.98696e-05	22.2508
8.45343e-05	68.6604
8.94714e-05	18.3798
9.46969e-05	26.1743
0.000100228	25.3896
0.000106081	36.319
0.000112277	2.9766
0.000118834	61.7529
0.000125774	107.262
0.00013312	38.8118
0.000140895	6.4184
0.000149124	68.6811
0.000157833	6.57478
0.000167051	10.2282
0.000176807	36.5027
0.000187134	8.97049
0.000198063	35.6225
0.000209631	102.254
0.000221874	45.9162
0.000234832	2.84637
0.000248547	31.3703
0.000263063	5.3738
0.000278427	9.4809
0.000294688	2.057
0.000311899	8.30141
0.000330115	10.879
0.000349395	12.6657
0.000369801	20.5812
0.000391399	6.69717
0.000414258	15.4231
0.000438452	17.4556
0.00046406	53.4723
0.000491162	11.4508
0.000519848	54.3645
0.000550209	4.73143
0.000582344	13.6861
0.000616355	12.0119
0.000652352	4.00377
0.000690452	17.8288
0.000730777	9.9898
0.000773457	5.22286
0.00081863	21.6025
0.000866441	23.9605
0.000917044	14.6122
0.000970603	4.49521
0.00102729	4.66029
0.00108729	8.04869
0.00115079	2.89118
0.001218	1.60258
0.00128913	5.03168
0.00136443	8.33853
0.00144411	8.9527
0.00152845	5.55576
0.00161772	4.38065
0.0017122	2.93554
0.0018122	1.47212
0.00191804	21.8092
0.00203006	4.47937
0.00214862	15.243
0.00227411	7.27689
0.00240693	7.69983
0.0025475	7.70745
0.00269629	6.94428
0.00285376	6.84995
0.00302043	6.5895
0.00319683	6.62575
0.00338354	6.70644
0.00358115	6.25479
0.00379031	6.95025
0.00401167	6.24499
0.00424597	6.67505
0.00449395	5.78571
0.00475641	5.15409
0.00503421	5.11765
0.00532822	5.28985
0.00563941	5.01537
0.00596877	4.97594
0.00631737	4.59154
0.00668633	4.39695
0.00707684	4.78539
0.00749015	4.38639
0.0079276	4.14562
0.00839061	4.31402
0.00888065	4.15076
0.00939931	4.35914
0.00994827	3.84125
0.0105293	3.97804
0.0111442	4.04698
0.0117951	3.6785
0.012484	3.41538
0.0132131	4.01264
0.0139848	3.60242
0.0148015	3.75239
0.015666	3.29115
0.016581	3.21639
0.0175493	3.21552
0.0185743	3.41864
0.0196591	3.21401
0.0208073	2.874
0.0220225	3.36549
0.0233087	2.80377
0.02467	2.97571
0.0261108	2.8207
0.0276358	2.80818
0.0292498	2.88658
0.0309581	2.76811
0.0327662	2.76221
0.0346799	2.57842
0.0367053	2.50798
0.038849	2.49746
0.041118	2.6619
0.0435194	2.51821
0.0460611	2.35923
0.0487512	2.37894
0.0515985	2.28767
0.054612	2.43484
0.0578016	2.38421
0.0611774	2.35505
0.0647504	2.20945
0.0685321	2.25444
0.0725346	2.24281
0.0767709	2.11536
0.0812546	2.10515
0.0860001	1.95872
0.0910229	1.99387
0.0963389	2.06986
0.101966	1.98913
0.107921	1.95199
0.114224	1.91412
0.120895	1.87618
0.127955	1.84668
0.135429	1.81688
0.143338	1.78634
0.15171	1.75731
0.16057	1.73767
0.169948	1.71764
0.179873	1.69105
0.190379	1.66537
0.201497	1.64073
0.213266	1.6153
0.225721	1.59075
0.238904	1.571
0.252857	1.53908
0.267625	1.4954
0.283255	1.46559
0.299798	1.45521
0.317308	1.44937
0.33584	1.43997
0.355454	1.42722
0.376214	1.41211
0.398186	1.39565
0.421442	1.37744
0.446055	1.34714
0.472107	1.32246
0.499679	1.30436
0.528863	1.29041
0.55975	1.27511
0.592442	1.26409
0.627042	1.25817
0.663664	1.25187
0.702424	1.24343
0.743449	1.23755
0.786869	1.23132
0.832825	1.2291
0.881465	1.24277
0.932946	1.27529
0.987433	1.30716
1.0451	1.30103
1.10614	1.29639
1.17074	1.29678
1.23912	1.29738
1.31149	1.3016
1.38808	1.30706
1.46915	1.31304
1.55496	1.31898
1.64577	1.32407
1.74189	1.32869
1.84363	1.33084
1.9513	1.33076
2.06526	1.32744
2.18588	1.32137
2.31355	1.309
2.44867	1.29584
2.59168	1.28267
2.74304	1.26187
2.90324	1.24068
3.07281	1.22031
3.25227	1.20061
3.44221	1.17977
3.64325	1.16058
3.85603	1.14873
4.08124	1.1355
4.3196	1.12024
4.57188	1.10517
4.83889	1.0842
5.1215	1.06216
5.42062	1.0477
5.7372	1.04418
6.07227	1.13191
6.42692	1.31054
6.80227	1.47086
7.19955	1.60893
7.62003	1.71486
8.06507	1.76536
8.5361	1.78146
9.03464	1.77118
9.5623	1.75613
10.1208	1.74127
10.7119	1.7296
11.3375	1.72049
11.9996	1.73643
12.7004	1.85224
13.4422	1.9723
14.2273	2.07019
15.0582	2.08978
15.9377	2.08956
16.8685	2.04801
17.8537	1.9849
18.8964	1.9372
20	1.93459
